canonical_player_key,fplreview_id,fplreview_name,fplreview_team,fpl_position,statfootdb_player_id,statfootdb_player_name,match_method,match_score,identity_status,understat_player_id,understat_player_name,identity_source,allocation_source
fplreview:169,169,Mheuka,CHE,FWD,1346113.0,Shumaira Mheuka,surname_or_fuzzy_team,0.93,statfootdb_matched,13476.0,Shumaira Mheuka,statfootdb,understat_np_xg
fplreview:560,560,Penders,CHE,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:561,561,Anselmino,CHE,DEF,,,,0.0,fplreview_only,,,,
fplreview:10028,10028,James Hillson,CHE,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10030,10030,Gaga Slonina,CHE,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10032,10032,Denner,CHE,DEF,,,,0.0,fplreview_only,,,,
fplreview:10033,10033,Ishé Samuels-Smith,CHE,DEF,,,,0.0,fplreview_only,,,,
fplreview:10034,10034,Caleb Wiley,CHE,MID,,,,0.0,fplreview_only,,,,
fplreview:10035,10035,David Datro Fofana,CHE,FWD,917802.0,Wesley Fofana,surname_or_fuzzy_team,0.93,statfootdb_matched,7589.0,Wesley Fofana,statfootdb,understat_np_xg
fplreview:10037,10037,Omari Kellyman,CHE,FWD,,,,0.0,fplreview_only,,,,
fplreview:10086,10086,Harrison Bettoni,CHE,MID,,,,0.0,fplreview_only,,,,
fplreview:10091,10091,Dastan Satpaev,CHE,FWD,,,,0.0,fplreview_only,,,,
fplreview:110,110,Rushworth,COV,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:175,175,van Ewijk,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:176,176,Dasilva,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:173,173,Thomas,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:184,184,Grimes,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:186,186,Mason-Clark,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:193,193,Wright,COV,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:182,182,Amenda,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:190,190,Tchaouna,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:194,194,Thomas-Asante,COV,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:104,104,Onyeka,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:584,584,Hamer,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:185,185,Sakamoto,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:174,174,Kitching,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:183,183,Rudoni,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:575,575,Yirenkyi,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:195,195,Simms,COV,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:188,188,Torp,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:177,177,Kesler-Hayden,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:187,187,Eccles,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:178,178,Bidwell,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:196,196,Markelo,COV,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:179,179,Latibeaudiere,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:180,180,Woolfenden,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:192,192,Andrews,COV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:181,181,Brau,COV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:171,171,Dovin,COV,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:172,172,Wilson,COV,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:189,189,Shepherd,COV,MID,,,,0.0,fplreview_only,,,,
fplreview:191,191,Borges Rodrigues,COV,MID,,,,0.0,fplreview_only,,,,
fplreview:197,197,Bassette,COV,FWD,,,,0.0,fplreview_only,,,,
fplreview:10038,10038,Oscar Varney,COV,GKP,,,,0.0,fplreview_only,,,,
fplreview:10039,10039,Harri Laidler,COV,MID,,,,0.0,fplreview_only,,,,
fplreview:198,198,Henderson,CRY,GKP,719330.0,Dean Henderson,surname_or_fuzzy_team,0.93,statfootdb_matched,7702.0,Dean Henderson,statfootdb,understat_np_xg
fplreview:202,202,Richards,CRY,DEF,950829.0,Chris Richards,surname_or_fuzzy_team,0.93,statfootdb_matched,8430.0,Chris Richards,statfootdb,understat_np_xg
fplreview:203,203,Canvot,CRY,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:201,201,Muñoz,CRY,DEF,859282.0,Daniel Munoz,surname_or_fuzzy_team,0.93,statfootdb_matched,12408.0,Daniel Muñoz,statfootdb,understat_np_xg
